Sample-#, CA-V, CB-V
0.0082,1.9995507,1.868790746
0.008205,1.999472499,1.871834397
0.00821,1.9995507,1.87425375
0.008215,1.999472499,1.876204729
0.00822,1.9995507,1.877765536
0.008225,1.999472499,1.878936172
0.00823,1.999628782,1.880028725
0.008235,1.999472499,1.880809188
0.00824,1.999628782,1.881433487
0.008245,1.999472499,1.881979823
0.00825,1.999706864,1.882369995
0.008255,1.999628782,1.882760286
0.00826,1.999628782,1.882916331
0.008265,1.9995507,1.883150458
0.00827,1.999706864,1.883462667
0.008275,1.9995507,1.88354063
0.00828,1.999628782,1.883696675
0.008285,1.9995507,1.883852839
0.00829,1.9995507,1.883852839
0.008295,1.999472499,1.884008884
0.0083,1.221691251,1.836793661
0.008305,0.216295362,1.545308113
0.00831,0.031890724,1.216908813
0.008315,0.006417881,0.946962774
0.00832,0.002432866,0.7355479
0.008325,0.002120316,0.571660459
0.00833,0.003839342,0.445076883
0.008335,0.005480231,0.347290695
0.00834,0.005480231,0.271668315
0.008345,0.005323955,0.213059008
0.00835,0.005245818,0.167560726
0.008355,0.005245818,0.132207856
0.00836,0.005089543,0.104659162
0.008365,0.005089543,0.083197705
0.00837,0.00516768,0.066574834
0.008375,0.005089543,0.053541869
0.00838,0.005011405,0.043396454
0.008385,0.005011405,0.035358164
0.00839,0.005011405,0.029114833
0.008395,0.005011405,0.024120167
0.0084,0.005089543,0.020218084
0.008405,0.005089543,0.017252501
0.00841,0.005089543,0.01491125
0.008415,0.005089543,0.013038251
0.00842,0.004933268,0.011399376
0.008425,0.005011405,0.010150709
0.00843,0.005011405,0.009292251
0.008435,0.004933268,0.008433793
0.00844,0.00485513,0.00780946
0.008445,0.004933268,0.007263169
0.00845,0.00485513,0.00687296
0.008455,0.004933268,0.006638835
0.00846,0.005011405,0.006326668
0.008465,0.00485513,0.006014502
0.00847,0.004933268,0.005780377
0.008475,0.004933268,0.005780377
0.00848,0.00485513,0.005546252
0.008485,0.00485513,0.005624294
0.00849,0.00485513,0.00546821
0.008495,0.004933268,0.005312127
0.0085,0.788027883,0.049951956
0.008505,1.828273177,0.352675557
0.00851,1.980719447,0.684508681
0.008515,1.995800018,0.952113509
0.00852,1.997831583,1.160172582
0.008525,1.998378634,1.321250558
0.00853,1.998847365,1.446195245
0.008535,1.998847365,1.542966843
0.00854,1.999159932,1.618042946
0.008545,1.999159932,1.676340103
0.00855,1.999238133,1.721604228
0.008555,1.999316216,1.756957054
0.00856,1.999394417,1.78434968
0.008565,1.999238133,1.805655122
0.00857,1.999394417,1.822355986
0.008575,1.999316216,1.835466981
0.00858,1.999316216,1.845690489
0.008585,1.999316216,1.853650689
0.00859,1.999472499,1.859972119
0.008595,1.999472499,1.864888668
0.0086,1.999628782,1.86894691
0.008605,1.999472499,1.871912479
0.00861,1.999628782,1.874331713
0.008615,1.999472499,1.876282811
0.00862,1.999472499,1.877765536
0.008625,1.999394417,1.879014254
0.00863,1.999628782,1.880028725
0.008635,1.999472499,1.88088727
0.00864,1.999628782,1.881433487
0.008645,1.9995507,1.881979823
0.00865,1.999628782,1.882448077
0.008655,1.9995507,1.882760286
0.00866,1.999628782,1.882994413
0.008665,1.9995507,1.88322854
0.00867,1.999706864,1.883462667
0.008675,1.999628782,1.883618712
0.00868,1.999628782,1.883696675
0.008685,1.999628782,1.883852839
0.00869,1.999628782,1.884008884
0.008695,1.999472499,1.883852839
0.0087,1.221691251,1.836871743
0.008705,0.216295362,1.545464158
0.00871,0.031968862,1.216908813
0.008715,0.006417881,0.946884751
0.00872,0.002432866,0.735625982
0.008725,0.002120316,0.571738482
0.00873,0.003917479,0.445076883
0.008735,0.005402093,0.347368717
0.00874,0.005558368,0.271746367
0.008745,0.005245818,0.213059008
0.00875,0.00516768,0.167482689
0.008755,0.00516768,0.132129818
0.00876,0.00516768,0.104581118
0.008765,0.005089543,0.083275743
0.00877,0.005089543,0.066496789
0.008775,0.00516768,0.053541869
0.00878,0.005089543,0.043474495
0.008785,0.005089543,0.035358164
0.00879,0.005011405,0.029114833
0.008795,0.005011405,0.024198208
0.0088,0.005089543,0.020374168
0.008805,0.005089543,0.017252501
0.00881,0.004933268,0.014677126
0.008815,0.005089543,0.01296021
0.00882,0.004933268,0.011399376
0.008825,0.005089543,0.010228751
0.00883,0.004933268,0.009292251
0.008835,0.004933268,0.008433793
0.00884,0.004933268,0.007731419
0.008845,0.005011405,0.00734121
0.00885,0.00485513,0.00687296
0.008855,0.004933268,0.006560794
0.00886,0.004933268,0.006326668
0.008865,0.00485513,0.006092544
0.00887,0.00485513,0.005858419
0.008875,0.004933268,0.005780377
0.00888,0.00485513,0.005624294
0.008885,0.00485513,0.005546252
0.00889,0.004933268,0.00546821
0.008895,0.004933268,0.005312127
0.0089,0.788418531,0.049951956
0.008905,1.828273177,0.352831632
0.00891,1.980797648,0.684430659
0.008915,1.99587822,0.952191591
0.00892,1.997753501,1.160250545
0.008925,1.998378634,1.321328521
0.00893,1.998769283,1.446273208
0.008935,1.998847365,1.542966843
0.00894,1.999159932,1.618042946
0.008945,1.999159932,1.676340103
0.00895,1.999316216,1.721604228
0.008955,1.999316216,1.756879091
0.00896,1.999394417,1.78434968
0.008965,1.999238133,1.805733085
0.00897,1.999394417,1.822277904
0.008975,1.999394417,1.835466981
0.00898,1.999394417,1.845534325
0.008985,1.999394417,1.853650689
0.00899,1.9995507,1.859972119
0.008995,1.999316216,1.864810705
0.009,1.999472499,1.868790746
0.009005,1.999472499,1.871834397
0.00901,1.999472499,1.87425375
0.009015,1.999394417,1.876204729
0.00902,1.999628782,1.877765536
0.009025,1.999394417,1.879014254
0.00903,1.9995507,1.880028725
0.009035,1.9995507,1.88088727
0.00904,1.9995507,1.881433487
0.009045,1.999394417,1.881901741
0.00905,1.999628782,1.882369995
0.009055,1.999472499,1.882760286
0.00906,1.999706864,1.883072376
0.009065,1.999472499,1.88322854
0.00907,1.999628782,1.883384585
0.009075,1.999628782,1.88354063
0.00908,1.999706864,1.883774757
0.009085,1.999628782,1.883696675
0.00909,1.999706864,1.884086967
0.009095,1.999394417,1.883930802
0.0091,1.221534967,1.836871743
0.009105,0.216373488,1.545386195
0.00911,0.031812586,1.21683073
0.009115,0.006339744,0.946962774
0.00912,0.002432866,0.7355479
0.009125,0.002042178,0.571738482
0.00913,0.003761204,0.444998831
0.009135,0.005558368,0.347290695
0.00914,0.005402093,0.271746367
0.009145,0.005323955,0.212980971
0.00915,0.00516768,0.167482689
0.009155,0.00516768,0.132129818
0.00916,0.00516768,0.104659162
0.009165,0.005089543,0.083275743
0.00917,0.005011405,0.066496789
0.009175,0.005089543,0.05361991
0.00918,0.005011405,0.043318413
0.009185,0.005011405,0.035280123
0.00919,0.005089543,0.029192874
0.009195,0.005011405,0.024120167
0.0092,0.00516768,0.020296127
0.009205,0.005089543,0.017252501
0.00921,0.005011405,0.014833209
0.009215,0.005011405,0.01296021
0.00922,0.005089543,0.011399376
0.009225,0.004933268,0.010228751
0.00923,0.005011405,0.009292251
0.009235,0.004933268,0.008511835
0.00924,0.00485513,0.00780946
0.009245,0.005011405,0.007263169
0.00925,0.00485513,0.007029044
0.009255,0.004933268,0.006482752
0.00926,0.00485513,0.006248627
0.009265,0.00485513,0.006014502
0.00927,0.00485513,0.005858419
0.009275,0.004933268,0.005702335
0.00928,0.004776993,0.005546252
0.009285,0.005011405,0.005546252
0.00929,0.004933268,0.005546252
0.009295,0.00485513,0.005312127
0.0093,0.788184166,0.049951956
0.009305,1.828273177,0.352675557
0.00931,1.980641365,0.684430659
0.009315,1.995721936,0.952191591
0.00932,1.997909784,1.160172582
0.009325,1.998378634,1.321328521
0.00933,1.998769283,1.446195245
0.009335,1.998925567,1.542966843
0.00934,1.999003649,1.618042946
0.009345,1.999159932,1.676262021
0.00935,1.999316216,1.721760273
0.009355,1.999159932,1.756879091
0.00936,1.999394417,1.78434968
0.009365,1.999316216,1.805733085
0.00937,1.999394417,1.822277904
0.009375,1.999316216,1.835466981
0.00938,1.999472499,1.845612407
0.009385,1.999394417,1.853572607
0.00939,1.999472499,1.859972119
0.009395,1.999316216,1.864888668
0.0094,1.9995507,1.868868828
0.009405,1.999472499,1.871912479
0.00941,1.999472499,1.874331713
0.009415,1.999394417,1.876282811
0.00942,1.9995507,1.877843618
0.009425,1.999472499,1.879014254
0.00943,1.999628782,1.880106807
0.009435,1.999628782,1.880809188
0.00944,1.9995507,1.881511569
0.009445,1.9995507,1.881979823
0.00945,1.999706864,1.882369995
0.009455,1.999472499,1.882760286
0.00946,1.999706864,1.882994413
0.009465,1.999472499,1.88322854
0.00947,1.999706864,1.883384585
0.009475,1.999628782,1.88354063
0.00948,1.999706864,1.883774757
0.009485,1.9995507,1.883774757
0.00949,1.999628782,1.883930802
0.009495,1.999472499,1.884008884
0.0095,1.221613169,1.836715698
0.009505,0.216373488,1.545308113
0.00951,0.031890724,1.21683073
0.009515,0.006339744,0.946884751
0.00952,0.002511004,0.735704005
0.009525,0.002120316,0.571582377
0.00953,0.003839342,0.444920808
0.009535,0.005558368,0.347368717
0.00954,0.005480231,0.271668315
0.009545,0.005245818,0.213059008
0.00955,0.005245818,0.167560726
0.009555,0.00516768,0.132129818
0.00956,0.00516768,0.104581118
0.009565,0.005089543,0.083197705
0.00957,0.005011405,0.066496789
0.009575,0.005011405,0.053541869
0.00958,0.005011405,0.043318413
0.009585,0.005011405,0.035358164
0.00959,0.005089543,0.029114833
0.009595,0.005011405,0.024198208
0.0096,0.005011405,0.020296127
0.009605,0.005011405,0.017252501
0.00961,0.005011405,0.014755167
0.009615,0.005011405,0.013038251
0.00962,0.005089543,0.011477417
0.009625,0.004933268,0.010150709
0.00963,0.004933268,0.009214209
0.009635,0.005011405,0.008433793
0.00964,0.00485513,0.00780946
0.009645,0.00485513,0.007263169
0.00965,0.004933268,0.006951002
0.009655,0.004933268,0.006482752
0.00966,0.004933268,0.006248627
0.009665,0.004933268,0.006092544
0.00967,0.00485513,0.005936461
0.009675,0.00485513,0.005702335
0.00968,0.004933268,0.005702335
0.009685,0.00485513,0.00546821
0.00969,0.00485513,0.005390169
0.009695,0.004933268,0.005390169
0.0097,0.788262248,0.049951956
0.009705,1.828351259,0.352753609
0.00971,1.980797648,0.684508681
0.009715,1.995643735,0.952191591
0.00972,1.997909784,1.160250545
0.009725,1.998456717,1.321328521
0.00973,1.998769283,1.446195245
0.009735,1.998925567,1.542966843
0.00974,1.999159932,1.618042946
0.009745,1.99908185,1.676340103
0.00975,1.999238133,1.721526146
0.009755,1.999159932,1.756801009
0.00976,1.999316216,1.784271717
0.009765,1.999316216,1.805655122
0.00977,1.999394417,1.822355986
0.009775,1.999316216,1.835388899
0.00978,1.9995507,1.845690489
0.009785,1.999316216,1.853650689
0.00979,1.999472499,1.859894037
0.009795,1.999394417,1.864810705
0.0098,1.9995507,1.868790746
0.009805,1.999394417,1.871834397
0.00981,1.9995507,1.874331713
0.009815,1.999316216,1.876282811
0.00982,1.9995507,1.877765536
0.009825,1.999472499,1.879014254
0.00983,1.999628782,1.879950762
0.009835,1.999472499,1.880809188
0.00984,1.999628782,1.881433487
0.009845,1.999472499,1.881901741
0.00985,1.9995507,1.882448077
0.009855,1.999472499,1.882682204
0.00986,1.999628782,1.882994413
0.009865,1.999628782,1.88322854
0.00987,1.999628782,1.883384585
0.009875,1.999628782,1.88354063
0.00988,1.999785066,1.883618712
0.009885,1.999628782,1.883774757
0.00989,1.999706864,1.883930802
0.009895,1.9995507,1.883930802
0.0099,1.221534967,1.836715698
0.009905,0.216295362,1.545308113
0.00991,0.031812586,1.216986895
0.009915,0.006261606,0.946806669
0.00992,0.002511004,0.7355479
0.009925,0.002120316,0.571738482
0.00993,0.003839342,0.444920808
0.009935,0.005558368,0.347212642
0.00994,0.005480231,0.271746367
0.009945,0.005245818,0.213059008
0.00995,0.005245818,0.167482689
0.009955,0.00516768,0.132129818
0.00996,0.00516768,0.104659162
0.009965,0.00516768,0.083275743
0.00997,0.005089543,0.066496789
0.009975,0.00516768,0.053541869
0.00998,0.005089543,0.043318413
0.009985,0.005089543,0.035358164
0.00999,0.005011405,0.029036792
0.009995,0.005011405,0.024198208
0.01,0.005089543,0.020296127
0.010005,0.005089543,0.017252501
0.01001,0.005089543,0.01491125
0.010015,0.004933268,0.012882167
0.01002,0.005089543,0.011477417
0.010025,0.004933268,0.010228751
0.01003,0.005011405,0.009214209
0.010035,0.004933268,0.008511835
0.01004,0.004933268,0.00780946
0.010045,0.004933268,0.007263169
0.01005,0.004933268,0.00687296
0.010055,0.005011405,0.006560794
0.01006,0.004933268,0.006248627
0.010065,0.00485513,0.005936461
0.01007,0.00485513,0.005858419
0.010075,0.00485513,0.005702335
0.01008,0.00485513,0.005624294
0.010085,0.00485513,0.00546821
0.01009,0.004933268,0.005312127
0.010095,0.004933268,0.005390169
0.0101,0.788106024,0.049951956
0.010105,1.828273177,0.352597505
0.01011,1.980797648,0.684508681
0.010115,1.995721936,0.952113509
0.01012,1.997831583,1.160172582
0.010125,1.998300433,1.321328521
0.01013,1.998691082,1.446195245
0.010135,1.998847365,1.542888761
0.01014,1.999238133,1.618121028
0.010145,1.99908185,1.676340103
0.01015,1.999238133,1.721526146
0.010155,1.999316216,1.756879091
0.01016,1.999316216,1.784193635
0.010165,1.999238133,1.805655122
0.01017,1.999394417,1.822355986
0.010175,1.999316216,1.835388899
0.01018,1.999394417,1.845690489
0.010185,1.999316216,1.853572607
0.01019,1.999472499,1.859972119
0.010195,1.999394417,1.864888668
0.0102,1.999394417,1.868790746
0.010205,1.999472499,1.871756315
0.01021,1.9995507,1.87425375
0.010215,1.999394417,1.876126647
0.01022,1.9995507,1.877687573
0.010225,1.9995507,1.879092216
0.01023,1.9995507,1.879950762
0.010235,1.999472499,1.880809188
0.01024,1.999628782,1.881511569
0.010245,1.999472499,1.881901741
0.01025,1.9995507,1.882369995
0.010255,1.999472499,1.882760286
0.01026,1.999628782,1.882994413
0.010265,1.9995507,1.88322854
0.01027,1.999706864,1.883462667
0.010275,1.999628782,1.883462667
0.01028,1.999706864,1.883774757
0.010285,1.999628782,1.883852839
0.01029,1.9995507,1.883852839
0.010295,1.999628782,1.883930802
0.0103,1.221691251,1.836871743
0.010305,0.216373488,1.545230031
0.01031,0.031812586,1.216908813
0.010315,0.006339744,0.946884751
0.01032,0.002432866,0.7355479
0.010325,0.002120316,0.571582377
0.01033,0.003839342,0.444998831
0.010335,0.005480231,0.347368717
0.01034,0.005480231,0.271746367
0.010345,0.005245818,0.21313706
0.01035,0.00516768,0.167560726
0.010355,0.005089543,0.132207856
0.01036,0.005089543,0.104659162
0.010365,0.00516768,0.083119661
0.01037,0.005089543,0.066496789
0.010375,0.005089543,0.053385787
0.01038,0.005089543,0.043240372
0.010385,0.00516768,0.035436206
0.01039,0.004933268,0.029036792
0.010395,0.005011405,0.024120167
0.0104,0.005089543,0.020374168
0.010405,0.004933268,0.017096417
0.01041,0.005089543,0.01491125
0.010415,0.005089543,0.01296021
0.01042,0.005011405,0.011321334
0.010425,0.005011405,0.010228751
0.01043,0.005011405,0.009214209
0.010435,0.004933268,0.008355752
0.01044,0.004933268,0.007887502
0.010445,0.004933268,0.00734121
0.01045,0.004933268,0.00687296
0.010455,0.004933268,0.006560794
0.01046,0.00485513,0.006326668
0.010465,0.00485513,0.006014502
0.01047,0.004933268,0.005858419
0.010475,0.004933268,0.005702335
0.01048,0.00485513,0.005546252
0.010485,0.00485513,0.005624294
0.01049,0.00485513,0.005390169
0.010495,0.004933268,0.005390169
0.0105,0.787949741,0.049951956
0.010505,1.828194976,0.352597505
0.01051,1.980797648,0.684430659
0.010515,1.995800018,0.952113509
0.01052,1.997753501,1.160172582
0.010525,1.998456717,1.321328521
0.01053,1.998847365,1.446195245
0.010535,1.998847365,1.542888761
0.01054,1.999159932,1.617964864
0.010545,1.999159932,1.676340103
0.01055,1.999238133,1.721526146
0.010555,1.99908185,1.756879091
0.01056,1.999394417,1.784193635
0.010565,1.999316216,1.805655122
0.01057,1.999472499,1.822355986
0.010575,1.999238133,1.835466981
0.01058,1.999394417,1.845534325
0.010585,1.999472499,1.853728771
0.01059,1.999394417,1.859894037
0.010595,1.999394417,1.864888668
0.0106,1.9995507,1.868790746
0.010605,1.999472499,1.871834397
0.01061,1.9995507,1.87425375
0.010615,1.999472499,1.876282811
0.01062,1.999472499,1.877687573
0.010625,1.9995507,1.879014254
0.01063,1.999628782,1.880028725
0.010635,1.999472499,1.880809188
0.01064,1.999628782,1.881511569
0.010645,1.999628782,1.881979823
0.01065,1.9995507,1.882448077
0.010655,1.999472499,1.882682204
0.01066,1.999628782,1.882994413
0.010665,1.9995507,1.88322854
0.01067,1.999785066,1.883306503
0.010675,1.999628782,1.88354063
0.01068,1.999706864,1.883618712
0.010685,1.999628782,1.883774757
0.01069,1.999628782,1.883852839
0.010695,1.999472499,1.883930802
0.0107,1.221613169,1.836793661
0.010705,0.216373488,1.545230031
0.01071,0.031890724,1.216908813
0.010715,0.006417881,0.946884751
0.01072,0.002511004,0.7355479
0.010725,0.002120316,0.571738482
0.01073,0.003839342,0.444998831
0.010735,0.005480231,0.347368717
0.01074,0.005402093,0.271746367
0.010745,0.005323955,0.21313706
0.01075,0.00516768,0.167560726
0.010755,0.005245818,0.132207856
0.01076,0.00516768,0.1047372
0.010765,0.005089543,0.083197705
0.01077,0.005089543,0.066574834
0.010775,0.005089543,0.053541869
0.01078,0.005011405,0.043318413
0.010785,0.005011405,0.035358164
0.01079,0.005011405,0.029036792
0.010795,0.005089543,0.024198208
0.0108,0.005011405,0.020296127
0.010805,0.005011405,0.017252501
0.01081,0.005089543,0.014833209
0.010815,0.005089543,0.01296021
0.01082,0.005011405,0.011399376
0.010825,0.005089543,0.010228751
0.01083,0.005011405,0.009214209
0.010835,0.00485513,0.008433793
0.01084,0.004933268,0.00780946
0.010845,0.004933268,0.007263169
0.01085,0.00485513,0.00687296
0.010855,0.00485513,0.006560794
0.01086,0.00485513,0.006326668
0.010865,0.004933268,0.006014502
0.01087,0.004933268,0.005936461
0.010875,0.004933268,0.005702335
0.01088,0.00485513,0.005624294
0.010885,0.004933268,0.00546821
0.01089,0.004933268,0.005390169
0.010895,0.00485513,0.005312127
0.0109,0.788574815,0.050029997
0.010905,1.828429461,0.352831632
0.01091,1.980719447,0.684430659
0.010915,1.995800018,0.952113509
0.01092,1.997831583,1.1600945
0.010925,1.998378634,1.321328521
0.01093,1.998847365,1.446195245
0.010935,1.998847365,1.542966843
0.01094,1.999159932,1.617964864
0.010945,1.999159932,1.676418066
0.01095,1.999238133,1.72168231
0.010955,1.999159932,1.756879091
0.01096,1.999316216,1.784271717
0.010965,1.999238133,1.805733085
0.01097,1.999394417,1.822434068
0.010975,1.999394417,1.835388899
0.01098,1.999394417,1.845534325
0.010985,1.999394417,1.853650689
0.01099,1.999394417,1.859972119
0.010995,1.999238133,1.864888668
0.011,1.999472499,1.868790746
0.011005,1.999472499,1.871912479
0.01101,1.999472499,1.87425375
0.011015,1.999472499,1.876282811
0.01102,1.9995507,1.877843618
0.011025,1.999472499,1.879014254
0.01103,1.999628782,1.879950762
0.011035,1.9995507,1.880809188
0.01104,1.999628782,1.881433487
0.011045,1.9995507,1.881979823
0.01105,1.9995507,1.882448077
0.011055,1.9995507,1.882760286
0.01106,1.999706864,1.883072376
0.011065,1.9995507,1.88322854
0.01107,1.999785066,1.883384585
0.011075,1.999628782,1.88354063
0.01108,1.999628782,1.883618712
0.011085,1.999628782,1.883852839
0.01109,1.999628782,1.884008884
0.011095,1.999394417,1.884086967
0.0111,1.221769452,1.836715698
0.011105,0.216373488,1.545386195
0.01111,0.031890724,1.216986895
0.011115,0.006417881,0.946806669
0.01112,0.002432866,0.735704005
0.011125,0.002042178,0.571738482
0.01113,0.003761204,0.444998831
0.011135,0.005480231,0.347368717
0.01114,0.005480231,0.271668315
0.011145,0.005323955,0.21313706
0.01115,0.005245818,0.167482689
0.011155,0.00516768,0.132207856
0.01116,0.005245818,0.1047372
0.011165,0.005089543,0.083275743
0.01117,0.005089543,0.066496789
0.011175,0.005089543,0.053541869
0.01118,0.004933268,0.043318413
0.011185,0.00516768,0.035280123
0.01119,0.005089543,0.029114833
0.011195,0.005011405,0.024120167
0.0112,0.005089543,0.020296127
0.011205,0.00516768,0.017252501
0.01121,0.004933268,0.014833209
0.011215,0.005089543,0.01296021
0.01122,0.005011405,0.011477417
0.011225,0.004933268,0.010150709
0.01123,0.005011405,0.009214209
0.011235,0.005011405,0.008355752
0.01124,0.004933268,0.007887502
0.011245,0.004933268,0.00734121
0.01125,0.004933268,0.00687296
0.011255,0.004933268,0.006482752
0.01126,0.004933268,0.006326668
0.011265,0.004933268,0.006092544
0.01127,0.004933268,0.005780377
0.011275,0.00485513,0.005780377
0.01128,0.00485513,0.005546252
0.011285,0.004933268,0.00546821
0.01129,0.004933268,0.00546821
0.011295,0.00485513,0.00546821
0.0113,0.787949741,0.049951956
0.011305,1.828351259,0.352675557
0.01131,1.980641365,0.684508681
0.011315,1.995721936,0.952035487
0.01132,1.997909784,1.160250545
0.011325,1.998300433,1.321250558
0.01133,1.998769283,1.446039081
0.011335,1.998847365,1.542966843
0.01134,1.99908185,1.618042946
0.011345,1.99908185,1.676262021
0.01135,1.999238133,1.72168231
0.011355,1.999238133,1.756722927
0.01136,1.999316216,1.784271717
0.011365,1.999238133,1.805655122
0.01137,1.999394417,1.822355986
0.011375,1.999394417,1.835388899
0.01138,1.999394417,1.845612407
0.011385,1.999316216,1.853572607
0.01139,1.9995507,1.859894037
0.011395,1.999394417,1.864732623
0.0114,1.9995507,1.868868828
0.011405,1.999472499,1.871834397
0.01141,1.9995507,1.874331713
0.011415,1.999472499,1.876282811
0.01142,1.9995507,1.877765536
0.011425,1.999394417,1.879092216
0.01143,1.9995507,1.880028725
0.011435,1.999472499,1.880809188
0.01144,1.999628782,1.881433487
0.011445,1.999472499,1.881901741
0.01145,1.999628782,1.882448077
0.011455,1.9995507,1.882682204
0.01146,1.999706864,1.882994413
0.011465,1.9995507,1.883306503
0.01147,1.999706864,1.883306503
0.011475,1.999628782,1.883618712
0.01148,1.999706864,1.883696675
0.011485,1.9995507,1.883774757
0.01149,1.999706864,1.883852839
0.011495,1.9995507,1.883852839
0.0115,1.221691251,1.836871743
0.011505,0.21645163,1.545308113
0.01151,0.031890724,1.217064857
0.011515,0.006261606,0.946884751
0.01152,0.002432866,0.735625982
0.011525,0.002120316,0.571582377
0.01153,0.003839342,0.444920808
0.011535,0.005480231,0.347290695
0.01154,0.005480231,0.271746367
0.011545,0.005323955,0.213059008
0.01155,0.00516768,0.167638764
0.011555,0.00516768,0.132129818
0.01156,0.005089543,0.104659162
0.011565,0.00516768,0.083275743
0.01157,0.005089543,0.066496789
0.011575,0.00516768,0.053541869
0.01158,0.005089543,0.043318413
0.011585,0.005089543,0.035358164
0.01159,0.005089543,0.028958749
0.011595,0.005089543,0.024198208
0.0116,0.005011405,0.020296127
0.011605,0.005089543,0.017252501
0.01161,0.005011405,0.014833209
0.011615,0.005011405,0.012882167
0.01162,0.004933268,0.011477417
0.011625,0.005011405,0.010228751
0.01163,0.004933268,0.009214209
0.011635,0.005011405,0.008511835
0.01164,0.004933268,0.007887502
0.011645,0.00485513,0.00734121
0.01165,0.00485513,0.00687296
0.011655,0.00485513,0.006482752
0.01166,0.004933268,0.006248627
0.011665,0.005011405,0.006092544
0.01167,0.00485513,0.005936461
0.011675,0.004933268,0.005702335
0.01168,0.00485513,0.005624294
0.011685,0.00485513,0.005546252
0.01169,0.004933268,0.005390169
0.011695,0.004933268,0.00546821
0.0117,0.788262248,0.049951956
0.011705,1.828429461,0.352753609
0.01171,1.980797648,0.684586704
0.011715,1.995643735,0.952035487
0.01172,1.997909784,1.160250545
0.011725,1.998378634,1.321328521
0.01173,1.998769283,1.446117163
0.011735,1.998847365,1.542888761
0.01174,1.999159932,1.617964864
0.011745,1.999003649,1.676262021
0.01175,1.999238133,1.721604228
0.011755,1.999159932,1.756879091
0.01176,1.999316216,1.784271717
0.011765,1.999238133,1.805733085
0.01177,1.999316216,1.822355986
0.011775,1.999316216,1.835310936
0.01178,1.999472499,1.845690489
0.011785,1.999316216,1.853572607
0.01179,1.999394417,1.859815955
0.011795,1.999394417,1.86496675
0.0118,1.999394417,1.868634701
0.011805,1.999394417,1.871834397
0.01181,1.999472499,1.874331713
0.011815,1.999394417,1.876126647
0.01182,1.9995507,1.877765536
0.011825,1.999394417,1.879014254
0.01183,1.999628782,1.879950762
0.011835,1.999472499,1.880809188
0.01184,1.999628782,1.881511569
0.011845,1.9995507,1.881823778
0.01185,1.999785066,1.882448077
0.011855,1.999472499,1.882682204
0.01186,1.999628782,1.882916331
0.011865,1.999628782,1.88322854
0.01187,1.999706864,1.883462667
0.011875,1.999628782,1.88354063
0.01188,1.999706864,1.883696675
0.011885,1.999472499,1.883774757
0.01189,1.999628782,1.883930802
0.011895,1.999472499,1.883930802
0.0119,1.221691251,1.836793661
0.011905,0.216295362,1.545308113
0.01191,0.031890724,1.216986895
0.011915,0.006339744,0.946806669
0.01192,0.002511004,0.7355479
0.011925,0.002120316,0.571816504
0.01193,0.003839342,0.444998831
0.011935,0.005480231,0.347290695
0.01194,0.005558368,0.27182439
0.011945,0.005323955,0.21313706
0.01195,0.005245818,0.167482689
0.011955,0.00516768,0.132207856
0.01196,0.00516768,0.104581118
0.011965,0.00516768,0.083275743
0.01197,0.00516768,0.066574834
0.011975,0.005089543,0.053463828
0.01198,0.005089543,0.043396454
0.011985,0.005089543,0.035436206
0.01199,0.005011405,0.029036792
0.011995,0.005089543,0.024198208
0.012,0.005089543,0.020374168
0.012005,0.005089543,0.017252501
0.01201,0.005011405,0.01491125
0.012015,0.004933268,0.012882167
0.01202,0.005011405,0.011477417
0.012025,0.005011405,0.010228751
0.01203,0.004933268,0.009214209
0.012035,0.004933268,0.008433793
0.01204,0.005011405,0.007887502
0.012045,0.004776993,0.007263169
0.01205,0.004933268,0.00687296
0.012055,0.004933268,0.006560794
0.01206,0.004698855,0.006248627
0.012065,0.00485513,0.006014502
0.01207,0.004933268,0.005936461
0.012075,0.00485513,0.005702335
0.01208,0.004776993,0.005624294
0.012085,0.004933268,0.00546821
0.01209,0.00485513,0.005390169
0.012095,0.004933268,0.005390169
0.0121,0.788262248,0.050029997
0.012105,1.828351259,0.352753609
0.01211,1.980797648,0.684508681
0.012115,1.995721936,0.952113509
0.01212,1.997753501,1.160172582
0.012125,1.998456717,1.321328521
0.01213,1.998691082,1.446273208
0.012135,1.998925567,1.542888761
0.01214,1.99908185,1.618121028
0.012145,1.99908185,1.676262021
0.01215,1.999238133,1.721604228
0.012155,1.999159932,1.756801009
0.01216,1.999238133,1.784271717
0.012165,1.999238133,1.805733085
0.01217,1.999394417,1.822434068
0.012175,1.999316216,1.835310936
0.01218,1.999394417,1.845612407
0.012185,1.999316216,1.853728771
0.01219,1.999394417,1.859894037
0.012195,1.999394417,1.864888668
0.0122,1.999472499,1.868868828
0.012205,1.999316216,1.871990442
0.01221,1.9995507,1.874331713
0.012215,1.999394417,1.876360774
0.01222,1.9995507,1.877687573
0.012225,1.999472499,1.879014254
0.01223,1.9995507,1.880028725
0.012235,1.999472499,1.880809188
0.01224,1.9995507,1.881511569
0.012245,1.9995507,1.881979823
0.01225,1.999628782,1.882369995
0.012255,1.9995507,1.882760286
0.01226,1.999628782,1.882994413
0.012265,1.999628782,1.88322854
0.01227,1.999628782,1.88354063
0.012275,1.9995507,1.88354063
0.01228,1.999628782,1.883696675
0.012285,1.999472499,1.883774757
0.01229,1.9995507,1.883852839
0.012295,1.999472499,1.883930802
0.0123,1.221613169,1.836715698
0.012305,0.216295362,1.545230031
